datelastmodified,catalognumber,scientificname,kingdom,phylum,class,order,family,genus,subgenus,species,subspecies,yearcollected,monthcollected,daycollected,longitude,latitude,coordinateprecision,minimumdepth,maximumdepth,sex,lifestage,individualcount,observedindividualcount,observedweight,aphiaid,samplesize,occurrenceid,datasetid,season,dataprovider_id,aphiaidaccepted,scientificname_accepted,taxonlsid
2018-03-26T02:00:00,IOF_phyto_composition_1165,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2006,5,22,16.38166666,43.51833333,,0,30,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_1165,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_1146,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2006,4,22,16.38166666,43.51833333,,0,30,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_1146,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_860,"Cyclotella spp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2005,5,28,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_860,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_749,"Cyclotella spp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2005,2,12,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_749,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,winter,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_668,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2004,10,28,16.38166666,43.51833333,,0,30,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_668,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_699,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2004,12,12,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_699,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_4686,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2016,10,5,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_4686,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_4636,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2016,12,14,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_4636,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_4502,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2016,6,14,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_4502,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_4550,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2016,11,15,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_4550,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_4426,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2016,3,29,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_4426,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_4468,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2016,5,24,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_4468,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_4224,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2015,10,27,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_4224,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_4265,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2015,11,17,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_4265,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_4342,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2016,1,20,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_4342,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,winter,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_4297,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2015,12,21,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_4297,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,winter,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_4127,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2015,7,14,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_4127,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,summer,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_4179,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2015,8,20,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_4179,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,summer,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_4090,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2015,6,2,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_4090,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_3728,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2014,6,23,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_3728,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,summer,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_3766,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2014,8,24,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_3766,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,summer,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_3854,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2014,11,13,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_3854,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_3807,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2014,10,9,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_3807,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_4056,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2015,5,12,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_4056,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_3973,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2015,2,27,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_3973,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,winter,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2573,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2011,4,14,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2573,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2703,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2011,3,22,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2703,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2729,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2011,4,14,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2729,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2640,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2011,10,18,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2640,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2912,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2012,3,20,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2912,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,winter,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2941,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2012,4,25,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2941,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2970,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2012,5,15,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2970,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2763,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2011,5,24,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2763,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2782,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2011,7,11,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2782,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,summer,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2848,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2012,1,11,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2848,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,winter,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2827,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2011,9,27,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2827,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_3234,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2013,3,28,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_3234,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_3202,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2013,2,20,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_3202,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,winter,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_3078,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2012,10,29,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_3078,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_3105,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2012,11,15,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_3105,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_3433,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2013,10,15,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_3433,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_3395,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2013,8,13,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_3395,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,summer,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_3298,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2013,5,15,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_3298,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_3265,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2013,4,26,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_3265,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_3357,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2013,7,20,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_3357,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,summer,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2396,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2010,7,7,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2396,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,summer,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2476,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2010,6,14,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2476,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2255,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2009,10,15,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2255,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_1547,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2007,12,9,16.38166666,43.51833333,,0,30,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_1547,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_1454,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2007,9,20,16.38166666,43.51833333,,0,0,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_1454,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,summer,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_1608,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2008,2,17,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_1608,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,winter,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_1422,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2007,8,23,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_1422,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,summer,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_1306,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2007,1,16,16.38166666,43.51833333,,0,30,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_1306,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,winter,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_1753,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2008,12,23,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_1753,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,winter,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2183,"Cyclotella sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,,,,2009,5,26,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148905,,IOF_phyto_composition_2183,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148905,Cyclotella,urn:lsid:marinespecies.org:taxname:148905
2018-03-26T02:00:00,IOF_phyto_composition_2169,"Thalassiosira sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,,,,2009,4,23,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148912,,IOF_phyto_composition_2169,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148912,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912
2018-03-26T02:00:00,IOF_phyto_composition_2137,"Thalassiosira sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,,,,2009,3,24,16.38166666,43.51833333,,0,35,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148912,,IOF_phyto_composition_2137,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,spring,1073,148912,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912
2018-03-26T02:00:00,IOF_phyto_composition_151,"Thalassiosira sp.",Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,,,,2002,12,18,16.38166666,43.51833333,,0,30,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=148912,,IOF_phyto_composition_151,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=5718,autumn,1073,148912,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912
